"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
21.57865,1.931792,0.13008,1788,99850,469021,8611980,50,1986,"292482.3",1788,99850,469021,8611980,50,1986,1,0.85800398687748,1.35939542152697,1.0416441605994,1.06056893518512,0.913123875206212
16.3335,2.203306,0.11476,5695,244036,1967112,30248670,51,1986,"856451",5695,244036,1967112,30248670,51,1986,1,0.970280114955708,1,0.986657387936991,1.00021233666003,0.976195786940723
15.69993,1.932614,0.1252,568,21141,308626,2083920,52,1986,"88414.93",568,21141,308626,2083920,52,1986,1,0.676507493026787,1.77464788732394,1.37337334368765,1.12340096678426,0.815242028753851
17.03318,1.56949,0.12038,353,17574,137532,2065520,53,1986,"50151.03",353,17574,137532,2065520,53,1986,1,0.983430783737574,2.24403048017916,2.05686635878564,1.28072588118068,1.21836605941793
18.71747,1.825467,0.12806,2891,228272,1516072,20409480,54,1986,"664963.4",2891,228272,1516072,20409480,54,1986,1,0.869627879535805,1.11034244206157,1.03245553431249,1.00270902816579,0.898743203822175
12.75584,1.734181,0.11595,3729,149469,932329,16794590,55,1986,"414876.3",3729,149469,932329,16794590,55,1986,1,0.858805674147279,1.09649168909258,0.925960883061336,1.006179489852,0.874940856287512
17.88159,2.362826,0.13455,567,28408,168885,3191620,56,1986,"99985.48",567,28408,168885,3191620,56,1986,1,1,1.89417989417989,1.60739226860835,1.26393827213896,1.19127172842163
21.24335,1.6872,0.13904,2219,70404,637585,8853840,57,1986,"254574.4",2219,70404,637585,8853840,57,1986,1,0.909346991631159,1.33968240440884,1.06272615311627,1.04835611923186,0.949039272435416
18.68581,1.675702,0.15011,1505,46949,235165,4612500,58,1986,"142095.3",1505,46949,235165,4612500,58,1986,1,0.892214129916946,1.28305647840532,1.26610887032229,1.06920931062019,0.993204959908988
14.96753,1.88561,0.11531,4317,158181,992136,11301580,59,1986,"477285.6",4317,158181,992136,11301580,59,1986,0.662033819782256,0.538794791362881,0.771506124160397,0.603588374903893,0.679950279490987,0.555655474030609
16.6889,1.99413,0.13561,424,12117,77941,1189320,60,1986,"41808.54",424,12117,77941,1189320,60,1986,1,0.999999999999999,2.16509433962264,2.16509433962264,1.2880195213619,1.2880195213619
17.18232,2.065477,0.12232,1008,34114,236751,4489520,61,1986,"116740.8",1008,34114,236751,4489520,61,1986,1,0.970390486965948,1.59670516503488,1.35818444164609,1.11192458839937,1.0729747159808
15.66704,1.473389,0.09619,2953,25240,169353,4747600,62,1986,"99743.18",2953,25240,169353,4747600,62,1986,1,1,1.99825673534073,1.9228801696175,1.20969240988513,1.20969240988513
19.9455,2.078724,0.12393,2082,42801,278671,5320360,63,1986,"165033.7",2082,42801,278671,5320360,63,1986,1,0.859511125062499,1.27263381696689,1.23595061257045,1.05993627093311,0.961459879013025
